date,sku_id,customer_id,units_sold,revenue,unit_price,promo_flag
2024-08-04,SKU110,C005,35,66.5,1.9,False
2024-08-04,SKU110,C006,36,68.4,1.9,False
2024-08-04,SKU110,C007,87,165.3,1.9,False
2024-08-04,SKU110,C008,76,144.4,1.9,False
2024-08-04,SKU110,C009,74,140.6,1.9,False
2024-08-04,SKU110,C010,72,136.8,1.9,False
2024-08-04,SKU200,C001,92,110.4,1.2,False
2024-08-04,SKU200,C002,67,80.4,1.2,False
2024-08-04,SKU200,C003,87,104.4,1.2,False
2024-08-04,SKU200,C004,59,70.8,1.2,False
2024-08-04,SKU200,C005,54,64.8,1.2,False
2024-08-04,SKU200,C006,45,54.0,1.2,False
2024-08-04,SKU200,C007,82,98.4,1.2,False
2024-08-04,SKU200,C008,83,99.6,1.2,False
2024-08-04,SKU200,C009,78,93.6,1.2,False
2024-08-04,SKU200,C010,92,110.4,1.2,False
2024-08-04,SKU210,C001,64,83.2,1.3,False
2024-08-04,SKU210,C002,80,104.0,1.3,False
2024-08-04,SKU210,C003,84,109.2,1.3,False
2024-08-04,SKU210,C004,42,54.6,1.3,False
2024-08-04,SKU210,C005,27,35.1,1.3,False
2024-08-04,SKU210,C006,36,46.8,1.3,False
2024-08-04,SKU210,C007,64,83.2,1.3,False
2024-08-04,SKU210,C008,86,111.8,1.3,False
2024-08-04,SKU210,C009,57,74.1,1.3,False
2024-08-04,SKU210,C010,81,105.3,1.3,False
2024-08-04,SKU300,C001,49,73.5,1.5,False
2024-08-04,SKU300,C002,53,79.5,1.5,False
2024-08-04,SKU300,C003,38,57.0,1.5,False
2024-08-04,SKU300,C004,25,37.5,1.5,False
2024-08-04,SKU300,C005,35,52.5,1.5,False
2024-08-04,SKU300,C006,33,49.5,1.5,False
2024-08-04,SKU300,C007,43,64.5,1.5,False
2024-08-04,SKU300,C008,51,76.5,1.5,False
2024-08-04,SKU300,C009,42,63.0,1.5,False
2024-08-04,SKU300,C010,60,90.0,1.5,False
2024-08-04,SKU310,C001,59,88.5,1.5,False
2024-08-04,SKU310,C002,45,67.5,1.5,False
2024-08-04,SKU310,C003,54,81.0,1.5,False
2024-08-04,SKU310,C004,32,48.0,1.5,False
2024-08-04,SKU310,C005,24,36.0,1.5,False
2024-08-04,SKU310,C006,21,31.5,1.5,False
2024-08-04,SKU310,C007,61,91.5,1.5,False
2024-08-04,SKU310,C008,67,100.5,1.5,False
2024-08-04,SKU310,C009,46,69.0,1.5,False
2024-08-04,SKU310,C010,50,75.0,1.5,False
2024-08-05,SKU100,C001,108,194.4,1.8,False
2024-08-05,SKU100,C002,116,208.8,1.8,False
2024-08-05,SKU100,C003,80,144.0,1.8,False
2024-08-05,SKU100,C004,68,122.4,1.8,False
2024-08-05,SKU100,C005,70,126.0,1.8,False
2024-08-05,SKU100,C006,73,131.4,1.8,False
2024-08-05,SKU100,C007,107,192.6,1.8,False
2024-08-05,SKU100,C008,96,172.8,1.8,False
2024-08-05,SKU100,C009,131,235.8,1.8,False
2024-08-05,SKU100,C010,89,160.2,1.8,False
2024-08-05,SKU110,C001,60,114.0,1.9,False
2024-08-05,SKU110,C002,64,121.6,1.9,False
2024-08-05,SKU110,C003,65,123.5,1.9,False
2024-08-05,SKU110,C004,46,87.4,1.9,False
2024-08-05,SKU110,C005,49,93.1,1.9,False
2024-08-05,SKU110,C006,38,72.2,1.9,False
2024-08-05,SKU110,C007,88,167.2,1.9,False
2024-08-05,SKU110,C008,106,201.4,1.9,False
2024-08-05,SKU110,C009,73,138.7,1.9,False
2024-08-05,SKU110,C010,69,131.1,1.9,False
2024-08-05,SKU200,C001,60,72.0,1.2,False
2024-08-05,SKU200,C002,91,109.2,1.2,False
2024-08-05,SKU200,C003,69,82.8,1.2,False
2024-08-05,SKU200,C004,39,46.8,1.2,False
2024-08-05,SKU200,C005,42,50.4,1.2,False
2024-08-05,SKU200,C006,60,72.0,1.2,False
2024-08-05,SKU200,C007,68,81.6,1.2,False
2024-08-05,SKU200,C008,91,109.2,1.2,False
2024-08-05,SKU200,C009,74,88.8,1.2,False
2024-08-05,SKU200,C010,88,105.6,1.2,False
2024-08-05,SKU210,C001,57,74.1,1.3,False
2024-08-05,SKU210,C002,67,87.1,1.3,False
2024-08-05,SKU210,C003,61,79.3,1.3,False
2024-08-05,SKU210,C004,40,52.0,1.3,False
2024-08-05,SKU210,C005,38,49.4,1.3,False
2024-08-05,SKU210,C006,49,63.7,1.3,False
2024-08-05,SKU210,C007,65,84.5,1.3,False
2024-08-05,SKU210,C008,70,91.0,1.3,False
2024-08-05,SKU210,C009,80,104.0,1.3,False
2024-08-05,SKU210,C010,61,79.3,1.3,False
2024-08-05,SKU300,C001,57,85.5,1.5,False
2024-08-05,SKU300,C002,62,93.0,1.5,False
2024-08-05,SKU300,C003,52,78.0,1.5,False
2024-08-05,SKU300,C004,25,37.5,1.5,False
2024-08-05,SKU300,C005,34,51.0,1.5,False
2024-08-05,SKU300,C006,39,58.5,1.5,False
2024-08-05,SKU300,C007,61,91.5,1.5,False
2024-08-05,SKU300,C008,47,70.5,1.5,False
2024-08-05,SKU300,C009,71,106.5,1.5,False
2024-08-05,SKU300,C010,58,87.0,1.5,False
2024-08-05,SKU310,C001,51,76.5,1.5,False
2024-08-05,SKU310,C002,56,84.0,1.5,False
2024-08-05,SKU310,C003,53,79.5,1.5,False
2024-08-05,SKU310,C004,30,45.0,1.5,False
2024-08-05,SKU310,C005,37,55.5,1.5,False
2024-08-05,SKU310,C006,19,28.5,1.5,False
2024-08-05,SKU310,C007,47,70.5,1.5,False
2024-08-05,SKU310,C008,61,91.5,1.5,False
2024-08-05,SKU310,C009,64,96.0,1.5,False
2024-08-05,SKU310,C010,40,60.0,1.5,False
2024-08-06,SKU100,C001,123,221.4,1.8,False
2024-08-06,SKU100,C002,119,214.2,1.8,False
2024-08-06,SKU100,C003,93,167.4,1.8,False
2024-08-06,SKU100,C004,73,131.4,1.8,False
2024-08-06,SKU100,C005,63,113.4,1.8,False
2024-08-06,SKU100,C006,68,122.4,1.8,False
2024-08-06,SKU100,C007,126,226.8,1.8,False
2024-08-06,SKU100,C008,119,214.2,1.8,False
2024-08-06,SKU100,C009,98,176.4,1.8,False
2024-08-06,SKU100,C010,113,203.4,1.8,False
2024-08-06,SKU110,C001,64,121.6,1.9,False
2024-08-06,SKU110,C002,67,127.3,1.9,False
2024-08-06,SKU110,C003,77,146.3,1.9,False
2024-08-06,SKU110,C004,45,85.5,1.9,False
2024-08-06,SKU110,C005,37,70.3,1.9,False
2024-08-06,SKU110,C006,46,87.4,1.9,False
2024-08-06,SKU110,C007,63,119.7,1.9,False
2024-08-06,SKU110,C008,82,155.8,1.9,False
2024-08-06,SKU110,C009,65,123.5,1.9,False
2024-08-06,SKU110,C010,73,138.7,1.9,False
2024-08-06,SKU200,C001,81,97.2,1.2,False
2024-08-06,SKU200,C002,62,74.4,1.2,False
2024-08-06,SKU200,C003,110,132.0,1.2,False
2024-08-06,SKU200,C004,52,62.4,1.2,False
2024-08-06,SKU200,C005,52,62.4,1.2,False
2024-08-06,SKU200,C006,39,46.8,1.2,False
2024-08-06,SKU200,C007,88,105.6,1.2,False
2024-08-06,SKU200,C008,85,102.0,1.2,False
2024-08-06,SKU200,C009,62,74.4,1.2,False
2024-08-06,SKU200,C010,96,115.2,1.2,False
2024-08-06,SKU210,C001,64,83.2,1.3,False
2024-08-06,SKU210,C002,78,101.4,1.3,False
2024-08-06,SKU210,C003,88,114.4,1.3,False
2024-08-06,SKU210,C004,33,42.9,1.3,False
2024-08-06,SKU210,C005,34,44.2,1.3,False
2024-08-06,SKU210,C006,47,61.1,1.3,False
2024-08-06,SKU210,C007,79,102.7,1.3,False
2024-08-06,SKU210,C008,49,63.7,1.3,False
2024-08-06,SKU210,C009,87,113.1,1.3,False
2024-08-06,SKU210,C010,59,76.7,1.3,False
2024-08-06,SKU300,C001,48,72.0,1.5,False
2024-08-06,SKU300,C002,54,81.0,1.5,False
2024-08-06,SKU300,C003,52,78.0,1.5,False
2024-08-06,SKU300,C004,25,37.5,1.5,False
2024-08-06,SKU300,C005,27,40.5,1.5,False
2024-08-06,SKU300,C006,31,46.5,1.5,False
2024-08-06,SKU300,C007,61,91.5,1.5,False
2024-08-06,SKU300,C008,67,100.5,1.5,False
2024-08-06,SKU300,C009,60,90.0,1.5,False
2024-08-06,SKU300,C010,62,93.0,1.5,False
2024-08-06,SKU310,C001,49,73.5,1.5,False
2024-08-06,SKU310,C002,27,40.5,1.5,False
2024-08-06,SKU310,C003,42,63.0,1.5,False
2024-08-06,SKU310,C004,23,34.5,1.5,False
2024-08-06,SKU310,C005,22,33.0,1.5,False
2024-08-06,SKU310,C006,27,40.5,1.5,False
2024-08-06,SKU310,C007,58,87.0,1.5,False
2024-08-06,SKU310,C008,62,93.0,1.5,False
2024-08-06,SKU310,C009,41,61.5,1.5,False
2024-08-06,SKU310,C010,53,79.5,1.5,False
2024-08-07,SKU100,C001,93,167.4,1.8,False
2024-08-07,SKU100,C002,103,185.4,1.8,False
2024-08-07,SKU100,C003,109,196.2,1.8,False
2024-08-07,SKU100,C004,60,108.0,1.8,False
2024-08-07,SKU100,C005,59,106.2,1.8,False
2024-08-07,SKU100,C006,62,111.6,1.8,False
2024-08-07,SKU100,C007,152,273.6,1.8,False
2024-08-07,SKU100,C008,114,205.2,1.8,False
2024-08-07,SKU100,C009,98,176.4,1.8,False
2024-08-07,SKU100,C010,103,185.4,1.8,False
2024-08-07,SKU110,C001,74,140.6,1.9,False
2024-08-07,SKU110,C002,89,169.1,1.9,False
2024-08-07,SKU110,C003,77,146.3,1.9,False
2024-08-07,SKU110,C004,35,66.5,1.9,False
2024-08-07,SKU110,C005,48,91.2,1.9,False
2024-08-07,SKU110,C006,45,85.5,1.9,False
2024-08-07,SKU110,C007,79,150.1,1.9,False
2024-08-07,SKU110,C008,87,165.3,1.9,False
2024-08-07,SKU110,C009,66,125.4,1.9,False
2024-08-07,SKU110,C010,61,115.9,1.9,False
2024-08-07,SKU200,C001,66,79.2,1.2,False
2024-08-07,SKU200,C002,77,92.4,1.2,False
2024-08-07,SKU200,C003,71,85.2,1.2,False
2024-08-07,SKU200,C004,37,44.4,1.2,False
2024-08-07,SKU200,C005,46,55.2,1.2,False
2024-08-07,SKU200,C006,37,44.4,1.2,False
2024-08-07,SKU200,C007,116,139.2,1.2,False
2024-08-07,SKU200,C008,70,84.0,1.2,False
2024-08-07,SKU200,C009,87,104.4,1.2,False
2024-08-07,SKU200,C010,71,85.2,1.2,False
2024-08-07,SKU210,C001,61,79.3,1.3,False
2024-08-07,SKU210,C002,57,74.1,1.3,False
2024-08-07,SKU210,C003,54,70.2,1.3,False
2024-08-07,SKU210,C004,35,45.5,1.3,False
2024-08-07,SKU210,C005,45,58.5,1.3,False
2024-08-07,SKU210,C006,34,44.2,1.3,False
2024-08-07,SKU210,C007,72,93.6,1.3,False
2024-08-07,SKU210,C008,61,79.3,1.3,False
2024-08-07,SKU210,C009,69,89.7,1.3,False
2024-08-07,SKU210,C010,71,92.3,1.3,False
2024-08-07,SKU300,C001,45,67.5,1.5,False
2024-08-07,SKU300,C002,50,75.0,1.5,False
2024-08-07,SKU300,C003,54,81.0,1.5,False
2024-08-07,SKU300,C004,40,60.0,1.5,False
2024-08-07,SKU300,C005,31,46.5,1.5,False
2024-08-07,SKU300,C006,24,36.0,1.5,False
2024-08-07,SKU300,C007,68,102.0,1.5,False
2024-08-07,SKU300,C008,50,75.0,1.5,False
2024-08-07,SKU300,C009,37,55.5,1.5,False
2024-08-07,SKU300,C010,52,78.0,1.5,False
2024-08-07,SKU310,C001,55,82.5,1.5,False
2024-08-07,SKU310,C002,46,69.0,1.5,False
2024-08-07,SKU310,C003,50,75.0,1.5,False
2024-08-07,SKU310,C004,33,49.5,1.5,False
2024-08-07,SKU310,C005,33,49.5,1.5,False
2024-08-07,SKU310,C006,27,40.5,1.5,False
2024-08-07,SKU310,C007,52,78.0,1.5,False
2024-08-07,SKU310,C008,47,70.5,1.5,False
2024-08-07,SKU310,C009,43,64.5,1.5,False
2024-08-07,SKU310,C010,47,70.5,1.5,False
2024-08-08,SKU100,C001,108,194.4,1.8,False
2024-08-08,SKU100,C002,99,178.2,1.8,False
2024-08-08,SKU100,C003,124,223.2,1.8,False
2024-08-08,SKU100,C004,73,131.4,1.8,False
2024-08-08,SKU100,C005,52,93.6,1.8,False
2024-08-08,SKU100,C006,58,104.4,1.8,False
2024-08-08,SKU100,C007,115,207.0,1.8,False
2024-08-08,SKU100,C008,139,250.2,1.8,False
2024-08-08,SKU100,C009,112,201.6,1.8,False
2024-08-08,SKU100,C010,95,171.0,1.8,False
2024-08-08,SKU110,C001,76,144.4,1.9,False
2024-08-08,SKU110,C002,79,150.1,1.9,False
2024-08-08,SKU110,C003,73,138.7,1.9,False
2024-08-08,SKU110,C004,41,77.9,1.9,False
2024-08-08,SKU110,C005,57,108.3,1.9,False
2024-08-08,SKU110,C006,46,87.4,1.9,False
2024-08-08,SKU110,C007,68,129.2,1.9,False
2024-08-08,SKU110,C008,77,146.3,1.9,False
2024-08-08,SKU110,C009,68,129.2,1.9,False
2024-08-08,SKU110,C010,66,125.4,1.9,False
2024-08-08,SKU200,C001,66,79.2,1.2,False
2024-08-08,SKU200,C002,76,91.2,1.2,False
2024-08-08,SKU200,C003,67,80.4,1.2,False
2024-08-08,SKU200,C004,40,48.0,1.2,False
2024-08-08,SKU200,C005,41,49.2,1.2,False
2024-08-08,SKU200,C006,42,50.4,1.2,False
2024-08-08,SKU200,C007,93,111.6,1.2,False
2024-08-08,SKU200,C008,104,124.8,1.2,False
2024-08-08,SKU200,C009,60,72.0,1.2,False
2024-08-08,SKU200,C010,69,82.8,1.2,False
2024-08-08,SKU210,C001,62,80.6,1.3,False
2024-08-08,SKU210,C002,81,105.3,1.3,False
2024-08-08,SKU210,C003,63,81.9,1.3,False
2024-08-08,SKU210,C004,40,52.0,1.3,False
2024-08-08,SKU210,C005,45,58.5,1.3,False
2024-08-08,SKU210,C006,35,45.5,1.3,False
2024-08-08,SKU210,C007,65,84.5,1.3,False
2024-08-08,SKU210,C008,76,98.8,1.3,False
2024-08-08,SKU210,C009,57,74.1,1.3,False
2024-08-08,SKU210,C010,64,83.2,1.3,False
2024-08-08,SKU300,C001,36,54.0,1.5,False
2024-08-08,SKU300,C002,53,79.5,1.5,False
2024-08-08,SKU300,C003,54,81.0,1.5,False
2024-08-08,SKU300,C004,33,49.5,1.5,False
2024-08-08,SKU300,C005,37,55.5,1.5,False
2024-08-08,SKU300,C006,25,37.5,1.5,False
2024-08-08,SKU300,C007,80,120.0,1.5,False
2024-08-08,SKU300,C008,52,78.0,1.5,False
2024-08-08,SKU300,C009,47,70.5,1.5,False
2024-08-08,SKU300,C010,54,81.0,1.5,False
2024-08-08,SKU310,C001,43,64.5,1.5,False
2024-08-08,SKU310,C002,36,54.0,1.5,False
2024-08-08,SKU310,C003,50,75.0,1.5,False
2024-08-08,SKU310,C004,34,51.0,1.5,False
2024-08-08,SKU310,C005,26,39.0,1.5,False
2024-08-08,SKU310,C006,29,43.5,1.5,False
2024-08-08,SKU310,C007,42,63.0,1.5,False
2024-08-08,SKU310,C008,49,73.5,1.5,False
2024-08-08,SKU310,C009,44,66.0,1.5,False
2024-08-08,SKU310,C010,51,76.5,1.5,False
2024-08-09,SKU100,C001,124,223.2,1.8,False
2024-08-09,SKU100,C002,107,192.6,1.8,False
2024-08-09,SKU100,C003,96,172.8,1.8,False
2024-08-09,SKU100,C004,68,122.4,1.8,False
2024-08-09,SKU100,C005,69,124.2,1.8,False
2024-08-09,SKU100,C006,71,127.8,1.8,False
2024-08-09,SKU100,C007,107,192.6,1.8,False
2024-08-09,SKU100,C008,107,192.6,1.8,False
2024-08-09,SKU100,C009,102,183.6,1.8,False
2024-08-09,SKU100,C010,131,235.8,1.8,False
2024-08-09,SKU110,C001,88,167.2,1.9,False
2024-08-09,SKU110,C002,60,114.0,1.9,False
2024-08-09,SKU110,C003,54,102.6,1.9,False
2024-08-09,SKU110,C004,32,60.8,1.9,False
2024-08-09,SKU110,C005,42,79.8,1.9,False
2024-08-09,SKU110,C006,28,53.2,1.9,False
2024-08-09,SKU110,C007,76,144.4,1.9,False
2024-08-09,SKU110,C008,60,114.0,1.9,False
2024-08-09,SKU110,C009,62,117.8,1.9,False
2024-08-09,SKU110,C010,75,142.5,1.9,False
2024-08-09,SKU200,C001,89,106.8,1.2,False
2024-08-09,SKU200,C002,85,102.0,1.2,False
2024-08-09,SKU200,C003,86,103.2,1.2,False
2024-08-09,SKU200,C004,50,60.0,1.2,False
2024-08-09,SKU200,C005,50,60.0,1.2,False
2024-08-09,SKU200,C006,46,55.2,1.2,False
2024-08-09,SKU200,C007,91,109.2,1.2,False
2024-08-09,SKU200,C008,68,81.6,1.2,False
2024-08-09,SKU200,C009,83,99.6,1.2,False
2024-08-09,SKU200,C010,73,87.6,1.2,False
2024-08-09,SKU210,C001,72,93.6,1.3,False
2024-08-09,SKU210,C002,71,92.3,1.3,False
2024-08-09,SKU210,C003,71,92.3,1.3,False
2024-08-09,SKU210,C004,31,40.3,1.3,False
2024-08-09,SKU210,C005,45,58.5,1.3,False
2024-08-09,SKU210,C006,39,50.7,1.3,False
2024-08-09,SKU210,C007,84,109.2,1.3,False
2024-08-09,SKU210,C008,58,75.4,1.3,False
2024-08-09,SKU210,C009,53,68.9,1.3,False
2024-08-09,SKU210,C010,60,78.0,1.3,False
2024-08-09,SKU300,C001,45,67.5,1.5,False
2024-08-09,SKU300,C002,54,81.0,1.5,False
2024-08-09,SKU300,C003,58,87.0,1.5,False
2024-08-09,SKU300,C004,35,52.5,1.5,False
2024-08-09,SKU300,C005,37,55.5,1.5,False
2024-08-09,SKU300,C006,40,60.0,1.5,False
2024-08-09,SKU300,C007,65,97.5,1.5,False
2024-08-09,SKU300,C008,59,88.5,1.5,False
2024-08-09,SKU300,C009,62,93.0,1.5,False
2024-08-09,SKU300,C010,44,66.0,1.5,False
2024-08-09,SKU310,C001,53,79.5,1.5,False
2024-08-09,SKU310,C002,55,82.5,1.5,False
2024-08-09,SKU310,C003,49,73.5,1.5,False
2024-08-09,SKU310,C004,35,52.5,1.5,False
2024-08-09,SKU310,C005,24,36.0,1.5,False
2024-08-09,SKU310,C006,29,43.5,1.5,False
2024-08-09,SKU310,C007,50,75.0,1.5,False
2024-08-09,SKU310,C008,62,93.0,1.5,False
2024-08-09,SKU310,C009,45,67.5,1.5,False
2024-08-09,SKU310,C010,42,63.0,1.5,False
2024-08-10,SKU100,C001,108,194.4,1.8,False
2024-08-10,SKU100,C002,107,192.6,1.8,False
2024-08-10,SKU100,C003,100,180.0,1.8,False
2024-08-10,SKU100,C004,60,108.0,1.8,False
2024-08-10,SKU100,C005,47,84.6,1.8,False
2024-08-10,SKU100,C006,68,122.4,1.8,False
2024-08-10,SKU100,C007,114,205.2,1.8,False
2024-08-10,SKU100,C008,122,219.6,1.8,False
2024-08-10,SKU100,C009,111,199.8,1.8,False
2024-08-10,SKU100,C010,106,190.8,1.8,False
2024-08-10,SKU110,C001,81,153.9,1.9,False
2024-08-10,SKU110,C002,66,125.4,1.9,False
2024-08-10,SKU110,C003,76,144.4,1.9,False
2024-08-10,SKU110,C004,30,57.0,1.9,False
2024-08-10,SKU110,C005,51,96.9,1.9,False
2024-08-10,SKU110,C006,27,51.3,1.9,False
2024-08-10,SKU110,C007,76,144.4,1.9,False
2024-08-10,SKU110,C008,91,172.9,1.9,False
2024-08-10,SKU110,C009,71,134.9,1.9,False
2024-08-10,SKU110,C010,69,131.1,1.9,False
2024-08-10,SKU200,C001,79,94.8,1.2,False
2024-08-10,SKU200,C002,87,104.4,1.2,False
2024-08-10,SKU200,C003,63,75.6,1.2,False
2024-08-10,SKU200,C004,31,37.2,1.2,False
2024-08-10,SKU200,C005,52,62.4,1.2,False
2024-08-10,SKU200,C006,48,57.6,1.2,False
2024-08-10,SKU200,C007,76,91.2,1.2,False
2024-08-10,SKU200,C008,100,120.0,1.2,False
2024-08-10,SKU200,C009,70,84.0,1.2,False
2024-08-10,SKU200,C010,63,75.6,1.2,False
2024-08-10,SKU210,C001,68,88.4,1.3,False
2024-08-10,SKU210,C002,68,88.4,1.3,False
2024-08-10,SKU210,C003,62,80.6,1.3,False
2024-08-10,SKU210,C004,43,55.9,1.3,False
2024-08-10,SKU210,C005,42,54.6,1.3,False
2024-08-10,SKU210,C006,39,50.7,1.3,False
2024-08-10,SKU210,C007,66,85.8,1.3,False
2024-08-10,SKU210,C008,93,120.9,1.3,False
2024-08-10,SKU210,C009,83,107.9,1.3,False
2024-08-10,SKU210,C010,66,85.8,1.3,False
2024-08-10,SKU300,C001,52,78.0,1.5,False
2024-08-10,SKU300,C002,52,78.0,1.5,False
2024-08-10,SKU300,C003,49,73.5,1.5,False
2024-08-10,SKU300,C004,26,39.0,1.5,False
2024-08-10,SKU300,C005,33,49.5,1.5,False
2024-08-10,SKU300,C006,39,58.5,1.5,False
2024-08-10,SKU300,C007,60,90.0,1.5,False
2024-08-10,SKU300,C008,68,102.0,1.5,False
2024-08-10,SKU300,C009,44,66.0,1.5,False
2024-08-10,SKU300,C010,41,61.5,1.5,False
2024-08-10,SKU310,C001,46,69.0,1.5,False
2024-08-10,SKU310,C002,57,85.5,1.5,False
2024-08-10,SKU310,C003,45,67.5,1.5,False
2024-08-10,SKU310,C004,30,45.0,1.5,False
2024-08-10,SKU310,C005,22,33.0,1.5,False
2024-08-10,SKU310,C006,24,36.0,1.5,False
2024-08-10,SKU310,C007,74,111.0,1.5,False
2024-08-10,SKU310,C008,49,73.5,1.5,False
2024-08-10,SKU310,C009,49,73.5,1.5,False
2024-08-10,SKU310,C010,44,66.0,1.5,False
2024-08-11,SKU100,C001,101,181.8,1.8,False
2024-08-11,SKU100,C002,94,169.2,1.8,False
2024-08-11,SKU100,C003,95,171.0,1.8,False
2024-08-11,SKU100,C004,70,126.0,1.8,False
2024-08-11,SKU100,C005,53,95.4,1.8,False
2024-08-11,SKU100,C006,62,111.6,1.8,False
2024-08-11,SKU100,C007,149,268.2,1.8,False
2024-08-11,SKU100,C008,111,199.8,1.8,False
2024-08-11,SKU100,C009,111,199.8,1.8,False
2024-08-11,SKU100,C010,111,199.8,1.8,False
2024-08-11,SKU110,C001,73,138.7,1.9,False
2024-08-11,SKU110,C002,82,155.8,1.9,False
2024-08-11,SKU110,C003,61,115.9,1.9,False
2024-08-11,SKU110,C004,36,68.4,1.9,False
2024-08-11,SKU110,C005,53,100.7,1.9,False
2024-08-11,SKU110,C006,33,62.7,1.9,False
2024-08-11,SKU110,C007,85,161.5,1.9,False
2024-08-11,SKU110,C008,80,152.0,1.9,False
2024-08-11,SKU110,C009,76,144.4,1.9,False
2024-08-11,SKU110,C010,60,114.0,1.9,False
2024-08-11,SKU200,C001,84,100.8,1.2,False
2024-08-11,SKU200,C002,63,75.6,1.2,False
2024-08-11,SKU200,C003,57,68.4,1.2,False
2024-08-11,SKU200,C004,50,60.0,1.2,False
2024-08-11,SKU200,C005,49,58.8,1.2,False
2024-08-11,SKU200,C006,48,57.6,1.2,False
2024-08-11,SKU200,C007,75,90.0,1.2,False
2024-08-11,SKU200,C008,85,102.0,1.2,False
2024-08-11,SKU200,C009,101,121.2,1.2,False
2024-08-11,SKU200,C010,64,76.8,1.2,False
2024-08-11,SKU210,C001,67,87.1,1.3,False
2024-08-11,SKU210,C002,75,97.5,1.3,False
2024-08-11,SKU210,C003,74,96.2,1.3,False
2024-08-11,SKU210,C004,33,42.9,1.3,False
2024-08-11,SKU210,C005,48,62.4,1.3,False
2024-08-11,SKU210,C006,37,48.1,1.3,False
2024-08-11,SKU210,C007,65,84.5,1.3,False
2024-08-11,SKU210,C008,85,110.5,1.3,False
2024-08-11,SKU210,C009,87,113.1,1.3,False
2024-08-11,SKU210,C010,63,81.9,1.3,False
2024-08-11,SKU300,C001,59,88.5,1.5,False
2024-08-11,SKU300,C002,62,93.0,1.5,False
2024-08-11,SKU300,C003,40,60.0,1.5,False
2024-08-11,SKU300,C004,35,52.5,1.5,False
2024-08-11,SKU300,C005,41,61.5,1.5,False
2024-08-11,SKU300,C006,24,36.0,1.5,False
2024-08-11,SKU300,C007,56,84.0,1.5,False
2024-08-11,SKU300,C008,61,91.5,1.5,False
2024-08-11,SKU300,C009,52,78.0,1.5,False
2024-08-11,SKU300,C010,63,94.5,1.5,False
2024-08-11,SKU310,C001,50,75.0,1.5,False
2024-08-11,SKU310,C002,45,67.5,1.5,False
2024-08-11,SKU310,C003,43,64.5,1.5,False
2024-08-11,SKU310,C004,24,36.0,1.5,False
2024-08-11,SKU310,C005,28,42.0,1.5,False
2024-08-11,SKU310,C006,31,46.5,1.5,False
2024-08-11,SKU310,C007,62,93.0,1.5,False
2024-08-11,SKU310,C008,52,78.0,1.5,False
2024-08-11,SKU310,C009,53,79.5,1.5,False
2024-08-11,SKU310,C010,54,81.0,1.5,False
2024-08-12,SKU100,C001,109,196.2,1.8,False
2024-08-12,SKU100,C002,130,234.0,1.8,False
2024-08-12,SKU100,C003,90,162.0,1.8,False
2024-08-12,SKU100,C004,58,104.4,1.8,False
2024-08-12,SKU100,C005,62,111.6,1.8,False
2024-08-12,SKU100,C006,75,135.0,1.8,False
2024-08-12,SKU100,C007,109,196.2,1.8,False
2024-08-12,SKU100,C008,105,189.0,1.8,False
2024-08-12,SKU100,C009,84,151.2,1.8,False
2024-08-12,SKU100,C010,108,194.4,1.8,False
2024-08-12,SKU110,C001,71,134.9,1.9,False
2024-08-12,SKU110,C002,92,174.8,1.9,False
2024-08-12,SKU110,C003,66,125.4,1.9,False
2024-08-12,SKU110,C004,37,70.3,1.9,False
2024-08-12,SKU110,C005,46,87.4,1.9,False
2024-08-12,SKU110,C006,52,98.8,1.9,False
2024-08-12,SKU110,C007,81,153.9,1.9,False
2024-08-12,SKU110,C008,87,165.3,1.9,False
2024-08-12,SKU110,C009,68,129.2,1.9,False
2024-08-12,SKU110,C010,68,129.2,1.9,False
2024-08-12,SKU200,C001,67,80.4,1.2,False
2024-08-12,SKU200,C002,68,81.6,1.2,False
2024-08-12,SKU200,C003,105,126.0,1.2,False
2024-08-12,SKU200,C004,37,44.4,1.2,False
2024-08-12,SKU200,C005,44,52.8,1.2,False
2024-08-12,SKU200,C006,43,51.6,1.2,False
2024-08-12,SKU200,C007,68,81.6,1.2,False
2024-08-12,SKU200,C008,86,103.2,1.2,False
2024-08-12,SKU200,C009,72,86.4,1.2,False
2024-08-12,SKU200,C010,61,73.2,1.2,False
2024-08-12,SKU210,C001,69,89.7,1.3,False
2024-08-12,SKU210,C002,65,84.5,1.3,False
2024-08-12,SKU210,C003,52,67.6,1.3,False
2024-08-12,SKU210,C004,41,53.3,1.3,False
2024-08-12,SKU210,C005,44,57.2,1.3,False
2024-08-12,SKU210,C006,55,71.5,1.3,False
2024-08-12,SKU210,C007,65,84.5,1.3,False
2024-08-12,SKU210,C008,62,80.6,1.3,False
2024-08-12,SKU210,C009,70,91.0,1.3,False
2024-08-12,SKU210,C010,73,94.9,1.3,False
2024-08-12,SKU300,C001,61,91.5,1.5,False
2024-08-12,SKU300,C002,64,96.0,1.5,False
2024-08-12,SKU300,C003,49,73.5,1.5,False
2024-08-12,SKU300,C004,24,36.0,1.5,False
2024-08-12,SKU300,C005,40,60.0,1.5,False
2024-08-12,SKU300,C006,41,61.5,1.5,False
2024-08-12,SKU300,C007,55,82.5,1.5,False
2024-08-12,SKU300,C008,66,99.0,1.5,False
2024-08-12,SKU300,C009,53,79.5,1.5,False
2024-08-12,SKU300,C010,46,69.0,1.5,False
2024-08-12,SKU310,C001,52,78.0,1.5,False
