date,sku_id,region,pos_units
2024-09-30,SKU100,ANZ-West,255
2024-09-30,SKU110,ANZ-North,198
2024-09-30,SKU110,ANZ-South,168
2024-09-30,SKU110,ANZ-East,171
2024-09-30,SKU110,ANZ-West,183
2024-09-30,SKU200,ANZ-North,168
2024-09-30,SKU200,ANZ-South,159
2024-09-30,SKU200,ANZ-East,134
2024-09-30,SKU200,ANZ-West,115
2024-09-30,SKU210,ANZ-North,125
2024-09-30,SKU210,ANZ-South,129
2024-09-30,SKU210,ANZ-East,130
2024-09-30,SKU210,ANZ-West,139
2024-09-30,SKU300,ANZ-North,124
2024-09-30,SKU300,ANZ-South,113
2024-09-30,SKU300,ANZ-East,100
2024-09-30,SKU300,ANZ-West,118
2024-09-30,SKU310,ANZ-North,125
2024-09-30,SKU310,ANZ-South,82
2024-09-30,SKU310,ANZ-East,131
2024-09-30,SKU310,ANZ-West,111
2024-10-01,SKU100,ANZ-North,266
2024-10-01,SKU100,ANZ-South,263
2024-10-01,SKU100,ANZ-East,277
2024-10-01,SKU100,ANZ-West,263
2024-10-01,SKU110,ANZ-North,204
2024-10-01,SKU110,ANZ-South,168
2024-10-01,SKU110,ANZ-East,225
2024-10-01,SKU110,ANZ-West,157
2024-10-01,SKU200,ANZ-North,175
2024-10-01,SKU200,ANZ-South,155
2024-10-01,SKU200,ANZ-East,175
2024-10-01,SKU200,ANZ-West,148
2024-10-01,SKU210,ANZ-North,125
2024-10-01,SKU210,ANZ-South,119
2024-10-01,SKU210,ANZ-East,132
2024-10-01,SKU210,ANZ-West,132
2024-10-01,SKU300,ANZ-North,125
2024-10-01,SKU300,ANZ-South,138
2024-10-01,SKU300,ANZ-East,148
2024-10-01,SKU300,ANZ-West,97
2024-10-01,SKU310,ANZ-North,109
2024-10-01,SKU310,ANZ-South,85
2024-10-01,SKU310,ANZ-East,125
2024-10-01,SKU310,ANZ-West,103
2024-10-02,SKU100,ANZ-North,282
2024-10-02,SKU100,ANZ-South,318
2024-10-02,SKU100,ANZ-East,276
2024-10-02,SKU100,ANZ-West,258
2024-10-02,SKU110,ANZ-North,187
2024-10-02,SKU110,ANZ-South,144
2024-10-02,SKU110,ANZ-East,162
2024-10-02,SKU110,ANZ-West,195
2024-10-02,SKU200,ANZ-North,175
2024-10-02,SKU200,ANZ-South,170
2024-10-02,SKU200,ANZ-East,142
2024-10-02,SKU200,ANZ-West,119
2024-10-02,SKU210,ANZ-North,152
2024-10-02,SKU210,ANZ-South,125
2024-10-02,SKU210,ANZ-East,115
2024-10-02,SKU210,ANZ-West,107
2024-10-02,SKU300,ANZ-North,110
2024-10-02,SKU300,ANZ-South,90
2024-10-02,SKU300,ANZ-East,100
2024-10-02,SKU300,ANZ-West,102
2024-10-02,SKU310,ANZ-North,127
2024-10-02,SKU310,ANZ-South,108
2024-10-02,SKU310,ANZ-East,139
2024-10-02,SKU310,ANZ-West,108
2024-10-03,SKU100,ANZ-North,228
2024-10-03,SKU100,ANZ-South,267
2024-10-03,SKU100,ANZ-East,233
2024-10-03,SKU100,ANZ-West,243
2024-10-03,SKU110,ANZ-North,151
2024-10-03,SKU110,ANZ-South,188
2024-10-03,SKU110,ANZ-East,170
2024-10-03,SKU110,ANZ-West,161
2024-10-03,SKU200,ANZ-North,168
2024-10-03,SKU200,ANZ-South,135
2024-10-03,SKU200,ANZ-East,146
2024-10-03,SKU200,ANZ-West,147
2024-10-03,SKU210,ANZ-North,170
2024-10-03,SKU210,ANZ-South,130
2024-10-03,SKU210,ANZ-East,155
2024-10-03,SKU210,ANZ-West,140
2024-10-03,SKU300,ANZ-North,130
2024-10-03,SKU300,ANZ-South,123
2024-10-03,SKU300,ANZ-East,111
2024-10-03,SKU300,ANZ-West,127
2024-10-03,SKU310,ANZ-North,108
2024-10-03,SKU310,ANZ-South,98
2024-10-03,SKU310,ANZ-East,101
2024-10-03,SKU310,ANZ-West,64
2024-10-04,SKU100,ANZ-North,282
2024-10-04,SKU100,ANZ-South,237
2024-10-04,SKU100,ANZ-East,303
2024-10-04,SKU100,ANZ-West,222
2024-10-04,SKU110,ANZ-North,155
2024-10-04,SKU110,ANZ-South,172
2024-10-04,SKU110,ANZ-East,189
2024-10-04,SKU110,ANZ-West,183
2024-10-04,SKU200,ANZ-North,137
2024-10-04,SKU200,ANZ-South,186
2024-10-04,SKU200,ANZ-East,179
2024-10-04,SKU200,ANZ-West,193
2024-10-04,SKU210,ANZ-North,131
2024-10-04,SKU210,ANZ-South,103
2024-10-04,SKU210,ANZ-East,138
2024-10-04,SKU210,ANZ-West,105
2024-10-04,SKU300,ANZ-North,110
2024-10-04,SKU300,ANZ-South,121
2024-10-04,SKU300,ANZ-East,103
2024-10-04,SKU300,ANZ-West,105
2024-10-04,SKU310,ANZ-North,76
2024-10-04,SKU310,ANZ-South,75
2024-10-04,SKU310,ANZ-East,102
2024-10-04,SKU310,ANZ-West,118
2024-10-05,SKU100,ANZ-North,268
2024-10-05,SKU100,ANZ-South,301
2024-10-05,SKU100,ANZ-East,248
2024-10-05,SKU100,ANZ-West,280
2024-10-05,SKU110,ANZ-North,214
2024-10-05,SKU110,ANZ-South,146
2024-10-05,SKU110,ANZ-East,173
2024-10-05,SKU110,ANZ-West,206
2024-10-05,SKU200,ANZ-North,156
2024-10-05,SKU200,ANZ-South,167
2024-10-05,SKU200,ANZ-East,125
2024-10-05,SKU200,ANZ-West,163
2024-10-05,SKU210,ANZ-North,150
2024-10-05,SKU210,ANZ-South,125
2024-10-05,SKU210,ANZ-East,121
2024-10-05,SKU210,ANZ-West,140
2024-10-05,SKU300,ANZ-North,81
2024-10-05,SKU300,ANZ-South,103
2024-10-05,SKU300,ANZ-East,90
2024-10-05,SKU300,ANZ-West,109
2024-10-05,SKU310,ANZ-North,112
2024-10-05,SKU310,ANZ-South,86
2024-10-05,SKU310,ANZ-East,93
2024-10-05,SKU310,ANZ-West,101
2024-10-06,SKU100,ANZ-North,307
2024-10-06,SKU100,ANZ-South,294
2024-10-06,SKU100,ANZ-East,266
2024-10-06,SKU100,ANZ-West,225
2024-10-06,SKU110,ANZ-North,191
2024-10-06,SKU110,ANZ-South,166
2024-10-06,SKU110,ANZ-East,175
2024-10-06,SKU110,ANZ-West,165
2024-10-06,SKU200,ANZ-North,139
2024-10-06,SKU200,ANZ-South,176
2024-10-06,SKU200,ANZ-East,149
2024-10-06,SKU200,ANZ-West,135
2024-10-06,SKU210,ANZ-North,140
2024-10-06,SKU210,ANZ-South,144
2024-10-06,SKU210,ANZ-East,126
2024-10-06,SKU210,ANZ-West,133
2024-10-06,SKU300,ANZ-North,88
2024-10-06,SKU300,ANZ-South,101
2024-10-06,SKU300,ANZ-East,97
2024-10-06,SKU300,ANZ-West,93
2024-10-06,SKU310,ANZ-North,76
2024-10-06,SKU310,ANZ-South,73
2024-10-06,SKU310,ANZ-East,104
2024-10-06,SKU310,ANZ-West,104
2024-10-07,SKU100,ANZ-North,216
2024-10-07,SKU100,ANZ-South,281
2024-10-07,SKU100,ANZ-East,248
2024-10-07,SKU100,ANZ-West,264
2024-10-07,SKU110,ANZ-North,170
2024-10-07,SKU110,ANZ-South,174
2024-10-07,SKU110,ANZ-East,201
2024-10-07,SKU110,ANZ-West,190
2024-10-07,SKU200,ANZ-North,171
2024-10-07,SKU200,ANZ-South,134
2024-10-07,SKU200,ANZ-East,147
2024-10-07,SKU200,ANZ-West,177
2024-10-07,SKU210,ANZ-North,126
2024-10-07,SKU210,ANZ-South,167
2024-10-07,SKU210,ANZ-East,165
2024-10-07,SKU210,ANZ-West,146
2024-10-07,SKU300,ANZ-North,106
2024-10-07,SKU300,ANZ-South,124
2024-10-07,SKU300,ANZ-East,104
2024-10-07,SKU300,ANZ-West,79
2024-10-07,SKU310,ANZ-North,102
2024-10-07,SKU310,ANZ-South,99
2024-10-07,SKU310,ANZ-East,66
2024-10-07,SKU310,ANZ-West,99
2024-10-08,SKU100,ANZ-North,218
2024-10-08,SKU100,ANZ-South,258
2024-10-08,SKU100,ANZ-East,275
2024-10-08,SKU100,ANZ-West,341
2024-10-08,SKU110,ANZ-North,175
2024-10-08,SKU110,ANZ-South,201
2024-10-08,SKU110,ANZ-East,185
2024-10-08,SKU110,ANZ-West,172
2024-10-08,SKU200,ANZ-North,164
2024-10-08,SKU200,ANZ-South,194
2024-10-08,SKU200,ANZ-East,148
2024-10-08,SKU200,ANZ-West,135
2024-10-08,SKU210,ANZ-North,132
2024-10-08,SKU210,ANZ-South,144
2024-10-08,SKU210,ANZ-East,149
2024-10-08,SKU210,ANZ-West,122
2024-10-08,SKU300,ANZ-North,103
2024-10-08,SKU300,ANZ-South,109
2024-10-08,SKU300,ANZ-East,112
2024-10-08,SKU300,ANZ-West,112
2024-10-08,SKU310,ANZ-North,116
2024-10-08,SKU310,ANZ-South,80
2024-10-08,SKU310,ANZ-East,90
2024-10-08,SKU310,ANZ-West,107
2024-10-09,SKU100,ANZ-North,302
2024-10-09,SKU100,ANZ-South,276
2024-10-09,SKU100,ANZ-East,217
2024-10-09,SKU100,ANZ-West,293
2024-10-09,SKU110,ANZ-North,237
2024-10-09,SKU110,ANZ-South,208
2024-10-09,SKU110,ANZ-East,182
2024-10-09,SKU110,ANZ-West,196
2024-10-09,SKU200,ANZ-North,132
2024-10-09,SKU200,ANZ-South,159
2024-10-09,SKU200,ANZ-East,180
2024-10-09,SKU200,ANZ-West,159
2024-10-09,SKU210,ANZ-North,154
2024-10-09,SKU210,ANZ-South,114
2024-10-09,SKU210,ANZ-East,115
2024-10-09,SKU210,ANZ-West,154
2024-10-09,SKU300,ANZ-North,121
2024-10-09,SKU300,ANZ-South,86
2024-10-09,SKU300,ANZ-East,107
2024-10-09,SKU300,ANZ-West,114
2024-10-09,SKU310,ANZ-North,70
2024-10-09,SKU310,ANZ-South,136
2024-10-09,SKU310,ANZ-East,103
2024-10-09,SKU310,ANZ-West,95
2024-10-10,SKU100,ANZ-North,235
2024-10-10,SKU100,ANZ-South,252
2024-10-10,SKU100,ANZ-East,232
2024-10-10,SKU100,ANZ-West,303
2024-10-10,SKU110,ANZ-North,142
2024-10-10,SKU110,ANZ-South,168
2024-10-10,SKU110,ANZ-East,148
2024-10-10,SKU110,ANZ-West,178
2024-10-10,SKU200,ANZ-North,174
2024-10-10,SKU200,ANZ-South,138
2024-10-10,SKU200,ANZ-East,161
2024-10-10,SKU200,ANZ-West,177
2024-10-10,SKU210,ANZ-North,162
2024-10-10,SKU210,ANZ-South,134
2024-10-10,SKU210,ANZ-East,164
2024-10-10,SKU210,ANZ-West,159
2024-10-10,SKU300,ANZ-North,115
2024-10-10,SKU300,ANZ-South,92
2024-10-10,SKU300,ANZ-East,125
2024-10-10,SKU300,ANZ-West,111
2024-10-10,SKU310,ANZ-North,94
2024-10-10,SKU310,ANZ-South,97
2024-10-10,SKU310,ANZ-East,88
2024-10-10,SKU310,ANZ-West,106
2024-10-11,SKU100,ANZ-North,308
2024-10-11,SKU100,ANZ-South,228
2024-10-11,SKU100,ANZ-East,273
2024-10-11,SKU100,ANZ-West,287
2024-10-11,SKU110,ANZ-North,182
2024-10-11,SKU110,ANZ-South,177
2024-10-11,SKU110,ANZ-East,179
2024-10-11,SKU110,ANZ-West,167
2024-10-11,SKU200,ANZ-North,198
2024-10-11,SKU200,ANZ-South,172
2024-10-11,SKU200,ANZ-East,175
2024-10-11,SKU200,ANZ-West,163
2024-10-11,SKU210,ANZ-North,120
2024-10-11,SKU210,ANZ-South,165
2024-10-11,SKU210,ANZ-East,126
2024-10-11,SKU210,ANZ-West,152
2024-10-11,SKU300,ANZ-North,97
2024-10-11,SKU300,ANZ-South,89
2024-10-11,SKU300,ANZ-East,115
2024-10-11,SKU300,ANZ-West,81
2024-10-11,SKU310,ANZ-North,96
2024-10-11,SKU310,ANZ-South,117
2024-10-11,SKU310,ANZ-East,82
2024-10-11,SKU310,ANZ-West,110
2024-10-12,SKU100,ANZ-North,307
2024-10-12,SKU100,ANZ-South,243
2024-10-12,SKU100,ANZ-East,271
2024-10-12,SKU100,ANZ-West,250
2024-10-12,SKU110,ANZ-North,206
2024-10-12,SKU110,ANZ-South,163
2024-10-12,SKU110,ANZ-East,165
2024-10-12,SKU110,ANZ-West,159
2024-10-12,SKU200,ANZ-North,169
2024-10-12,SKU200,ANZ-South,151
2024-10-12,SKU200,ANZ-East,155
2024-10-12,SKU200,ANZ-West,167
2024-10-12,SKU210,ANZ-North,137
2024-10-12,SKU210,ANZ-South,142
2024-10-12,SKU210,ANZ-East,132
2024-10-12,SKU210,ANZ-West,134
2024-10-12,SKU300,ANZ-North,90
2024-10-12,SKU300,ANZ-South,115
2024-10-12,SKU300,ANZ-East,109
2024-10-12,SKU300,ANZ-West,103
2024-10-12,SKU310,ANZ-North,102
2024-10-12,SKU310,ANZ-South,75
2024-10-12,SKU310,ANZ-East,104
2024-10-12,SKU310,ANZ-West,96
2024-10-13,SKU100,ANZ-North,232
2024-10-13,SKU100,ANZ-South,290
2024-10-13,SKU100,ANZ-East,308
2024-10-13,SKU100,ANZ-West,216
2024-10-13,SKU110,ANZ-North,193
2024-10-13,SKU110,ANZ-South,157
2024-10-13,SKU110,ANZ-East,173
2024-10-13,SKU110,ANZ-West,162
2024-10-13,SKU200,ANZ-North,176
2024-10-13,SKU200,ANZ-South,178
2024-10-13,SKU200,ANZ-East,178
2024-10-13,SKU200,ANZ-West,152
2024-10-13,SKU210,ANZ-North,136
2024-10-13,SKU210,ANZ-South,122
2024-10-13,SKU210,ANZ-East,135
2024-10-13,SKU210,ANZ-West,183
2024-10-13,SKU300,ANZ-North,106
2024-10-13,SKU300,ANZ-South,99
2024-10-13,SKU300,ANZ-East,134
2024-10-13,SKU300,ANZ-West,107
2024-10-13,SKU310,ANZ-North,93
2024-10-13,SKU310,ANZ-South,122
2024-10-13,SKU310,ANZ-East,121
2024-10-13,SKU310,ANZ-West,91
2024-10-14,SKU100,ANZ-North,274
2024-10-14,SKU100,ANZ-South,268
2024-10-14,SKU100,ANZ-East,241
2024-10-14,SKU100,ANZ-West,227
2024-10-14,SKU110,ANZ-North,179
2024-10-14,SKU110,ANZ-South,182
2024-10-14,SKU110,ANZ-East,162
2024-10-14,SKU110,ANZ-West,155
2024-10-14,SKU200,ANZ-North,134
2024-10-14,SKU200,ANZ-South,155
2024-10-14,SKU200,ANZ-East,148
2024-10-14,SKU200,ANZ-West,177
2024-10-14,SKU210,ANZ-North,84
2024-10-14,SKU210,ANZ-South,144
2024-10-14,SKU210,ANZ-East,157
2024-10-14,SKU210,ANZ-West,114
2024-10-14,SKU300,ANZ-North,130
2024-10-14,SKU300,ANZ-South,122
2024-10-14,SKU300,ANZ-East,114
2024-10-14,SKU300,ANZ-West,127
2024-10-14,SKU310,ANZ-North,81
2024-10-14,SKU310,ANZ-South,94
2024-10-14,SKU310,ANZ-East,102
2024-10-14,SKU310,ANZ-West,85
2024-10-15,SKU100,ANZ-North,255
2024-10-15,SKU100,ANZ-South,253
2024-10-15,SKU100,ANZ-East,233
2024-10-15,SKU100,ANZ-West,295
2024-10-15,SKU110,ANZ-North,208
2024-10-15,SKU110,ANZ-South,167
2024-10-15,SKU110,ANZ-East,150
2024-10-15,SKU110,ANZ-West,162
2024-10-15,SKU200,ANZ-North,151
2024-10-15,SKU200,ANZ-South,156
2024-10-15,SKU200,ANZ-East,196
2024-10-15,SKU200,ANZ-West,144
2024-10-15,SKU210,ANZ-North,118
2024-10-15,SKU210,ANZ-South,133
2024-10-15,SKU210,ANZ-East,121
2024-10-15,SKU210,ANZ-West,109
2024-10-15,SKU300,ANZ-North,115
2024-10-15,SKU300,ANZ-South,131
2024-10-15,SKU300,ANZ-East,114
2024-10-15,SKU300,ANZ-West,132
2024-10-15,SKU310,ANZ-North,86
2024-10-15,SKU310,ANZ-South,94
2024-10-15,SKU310,ANZ-East,114
2024-10-15,SKU310,ANZ-West,69
2024-10-16,SKU100,ANZ-North,238
2024-10-16,SKU100,ANZ-South,321
2024-10-16,SKU100,ANZ-East,246
2024-10-16,SKU100,ANZ-West,241
2024-10-16,SKU110,ANZ-North,196
2024-10-16,SKU110,ANZ-South,158
2024-10-16,SKU110,ANZ-East,212
2024-10-16,SKU110,ANZ-West,157
2024-10-16,SKU200,ANZ-North,189
2024-10-16,SKU200,ANZ-South,170
2024-10-16,SKU200,ANZ-East,142
2024-10-16,SKU200,ANZ-West,164
2024-10-16,SKU210,ANZ-North,137
2024-10-16,SKU210,ANZ-South,150
2024-10-16,SKU210,ANZ-East,165
2024-10-16,SKU210,ANZ-West,112
2024-10-16,SKU300,ANZ-North,111
2024-10-16,SKU300,ANZ-South,117
2024-10-16,SKU300,ANZ-East,103
2024-10-16,SKU300,ANZ-West,100
2024-10-16,SKU310,ANZ-North,98
2024-10-16,SKU310,ANZ-South,101
2024-10-16,SKU310,ANZ-East,86
2024-10-16,SKU310,ANZ-West,110
2024-10-17,SKU100,ANZ-North,285
2024-10-17,SKU100,ANZ-South,303
2024-10-17,SKU100,ANZ-East,229
2024-10-17,SKU100,ANZ-West,293
2024-10-17,SKU110,ANZ-North,182
2024-10-17,SKU110,ANZ-South,145
2024-10-17,SKU110,ANZ-East,171
2024-10-17,SKU110,ANZ-West,190
2024-10-17,SKU200,ANZ-North,130
2024-10-17,SKU200,ANZ-South,168
2024-10-17,SKU200,ANZ-East,153
2024-10-17,SKU200,ANZ-West,164
2024-10-17,SKU210,ANZ-North,120
2024-10-17,SKU210,ANZ-South,148
2024-10-17,SKU210,ANZ-East,132
2024-10-17,SKU210,ANZ-West,135
2024-10-17,SKU300,ANZ-North,122
2024-10-17,SKU300,ANZ-South,104
2024-10-17,SKU300,ANZ-East,122
2024-10-17,SKU300,ANZ-West,121
2024-10-17,SKU310,ANZ-North,88
2024-10-17,SKU310,ANZ-South,105
2024-10-17,SKU310,ANZ-East,110
2024-10-17,SKU310,ANZ-West,115
2024-10-18,SKU100,ANZ-North,266
2024-10-18,SKU100,ANZ-South,279
2024-10-18,SKU100,ANZ-East,236
2024-10-18,SKU100,ANZ-West,262
2024-10-18,SKU110,ANZ-North,198
2024-10-18,SKU110,ANZ-South,212
2024-10-18,SKU110,ANZ-East,142
2024-10-18,SKU110,ANZ-West,163
2024-10-18,SKU200,ANZ-North,108
2024-10-18,SKU200,ANZ-South,129
2024-10-18,SKU200,ANZ-East,128
2024-10-18,SKU200,ANZ-West,170
2024-10-18,SKU210,ANZ-North,128
2024-10-18,SKU210,ANZ-South,137
2024-10-18,SKU210,ANZ-East,146
2024-10-18,SKU210,ANZ-West,138
2024-10-18,SKU300,ANZ-North,110
2024-10-18,SKU300,ANZ-South,77
2024-10-18,SKU300,ANZ-East,130
2024-10-18,SKU300,ANZ-West,138
2024-10-18,SKU310,ANZ-North,116
2024-10-18,SKU310,ANZ-South,100
2024-10-18,SKU310,ANZ-East,142
2024-10-18,SKU310,ANZ-West,121
2024-10-19,SKU100,ANZ-North,242
2024-10-19,SKU100,ANZ-South,245
2024-10-19,SKU100,ANZ-East,263
2024-10-19,SKU100,ANZ-West,246
2024-10-19,SKU110,ANZ-North,147
2024-10-19,SKU110,ANZ-South,155
2024-10-19,SKU110,ANZ-East,184
2024-10-19,SKU110,ANZ-West,168
2024-10-19,SKU200,ANZ-North,133
2024-10-19,SKU200,ANZ-South,164
2024-10-19,SKU200,ANZ-East,162
2024-10-19,SKU200,ANZ-West,142
2024-10-19,SKU210,ANZ-North,113
2024-10-19,SKU210,ANZ-South,159
2024-10-19,SKU210,ANZ-East,113
2024-10-19,SKU210,ANZ-West,133
2024-10-19,SKU300,ANZ-North,123
2024-10-19,SKU300,ANZ-South,103
2024-10-19,SKU300,ANZ-East,117
2024-10-19,SKU300,ANZ-West,116
2024-10-19,SKU310,ANZ-North,86
2024-10-19,SKU310,ANZ-South,115
2024-10-19,SKU310,ANZ-East,113
2024-10-19,SKU310,ANZ-West,95
2024-10-20,SKU100,ANZ-North,241
2024-10-20,SKU100,ANZ-South,272
2024-10-20,SKU100,ANZ-East,268
2024-10-20,SKU100,ANZ-West,267
2024-10-20,SKU110,ANZ-North,179
2024-10-20,SKU110,ANZ-South,216
2024-10-20,SKU110,ANZ-East,138
2024-10-20,SKU110,ANZ-West,164
2024-10-20,SKU200,ANZ-North,182
2024-10-20,SKU200,ANZ-South,146
2024-10-20,SKU200,ANZ-East,157
2024-10-20,SKU200,ANZ-West,145
2024-10-20,SKU210,ANZ-North,134
2024-10-20,SKU210,ANZ-South,108
2024-10-20,SKU210,ANZ-East,138
2024-10-20,SKU210,ANZ-West,145
2024-10-20,SKU300,ANZ-North,124
2024-10-20,SKU300,ANZ-South,135
2024-10-20,SKU300,ANZ-East,136
2024-10-20,SKU300,ANZ-West,100
2024-10-20,SKU310,ANZ-North,111
2024-10-20,SKU310,ANZ-South,118
2024-10-20,SKU310,ANZ-East,124
2024-10-20,SKU310,ANZ-West,91
2024-10-21,SKU100,ANZ-North,283
2024-10-21,SKU100,ANZ-South,288
2024-10-21,SKU100,ANZ-East,260
2024-10-21,SKU100,ANZ-West,342
2024-10-21,SKU110,ANZ-North,183
2024-10-21,SKU110,ANZ-South,215
2024-10-21,SKU110,ANZ-East,160
2024-10-21,SKU110,ANZ-West,194
2024-10-21,SKU200,ANZ-North,154
2024-10-21,SKU200,ANZ-South,165
2024-10-21,SKU200,ANZ-East,131
2024-10-21,SKU200,ANZ-West,152
2024-10-21,SKU210,ANZ-North,124
2024-10-21,SKU210,ANZ-South,107
2024-10-21,SKU210,ANZ-East,140
2024-10-21,SKU210,ANZ-West,145
2024-10-21,SKU300,ANZ-North,106
2024-10-21,SKU300,ANZ-South,134
2024-10-21,SKU300,ANZ-East,103
2024-10-21,SKU300,ANZ-West,106
2024-10-21,SKU310,ANZ-North,95
2024-10-21,SKU310,ANZ-South,120
2024-10-21,SKU310,ANZ-East,96
2024-10-21,SKU310,ANZ-West,143
2024-10-22,SKU100,ANZ-North,263
2024-10-22,SKU100,ANZ-South,315
2024-10-22,SKU100,ANZ-East,276
2024-10-22,SKU100,ANZ-West,276
2024-10-22,SKU110,ANZ-North,174
2024-10-22,SKU110,ANZ-South,236
2024-10-22,SKU110,ANZ-East,172
2024-10-22,SKU110,ANZ-West,186
2024-10-22,SKU200,ANZ-North,194
2024-10-22,SKU200,ANZ-South,150
2024-10-22,SKU200,ANZ-East,171
2024-10-22,SKU200,ANZ-West,169
2024-10-22,SKU210,ANZ-North,157
2024-10-22,SKU210,ANZ-South,153
2024-10-22,SKU210,ANZ-East,120
2024-10-22,SKU210,ANZ-West,141
2024-10-22,SKU300,ANZ-North,110
2024-10-22,SKU300,ANZ-South,112
2024-10-22,SKU300,ANZ-East,109
2024-10-22,SKU300,ANZ-West,102
2024-10-22,SKU310,ANZ-North,90
2024-10-22,SKU310,ANZ-South,103
2024-10-22,SKU310,ANZ-East,119
2024-10-22,SKU310,ANZ-West,115
2024-10-23,SKU100,ANZ-North,224
2024-10-23,SKU100,ANZ-South,312
2024-10-23,SKU100,ANZ-East,277
2024-10-23,SKU100,ANZ-West,286
2024-10-23,SKU110,ANZ-North,184
2024-10-23,SKU110,ANZ-South,210
2024-10-23,SKU110,ANZ-East,163
2024-10-23,SKU110,ANZ-West,165
2024-10-23,SKU200,ANZ-North,154
2024-10-23,SKU200,ANZ-South,181
2024-10-23,SKU200,ANZ-East,161
2024-10-23,SKU200,ANZ-West,143
2024-10-23,SKU210,ANZ-North,153
2024-10-23,SKU210,ANZ-South,120
2024-10-23,SKU210,ANZ-East,162
2024-10-23,SKU210,ANZ-West,155
2024-10-23,SKU300,ANZ-North,112
2024-10-23,SKU300,ANZ-South,107
2024-10-23,SKU300,ANZ-East,112
2024-10-23,SKU300,ANZ-West,121
2024-10-23,SKU310,ANZ-North,107
2024-10-23,SKU310,ANZ-South,96
2024-10-23,SKU310,ANZ-East,115
2024-10-23,SKU310,ANZ-West,114
2024-10-24,SKU100,ANZ-North,278
2024-10-24,SKU100,ANZ-South,275
2024-10-24,SKU100,ANZ-East,289
2024-10-24,SKU100,ANZ-West,312
2024-10-24,SKU110,ANZ-North,147
2024-10-24,SKU110,ANZ-South,173
2024-10-24,SKU110,ANZ-East,195
2024-10-24,SKU110,ANZ-West,185
2024-10-24,SKU200,ANZ-North,148
2024-10-24,SKU200,ANZ-South,141
2024-10-24,SKU200,ANZ-East,141
2024-10-24,SKU200,ANZ-West,142
2024-10-24,SKU210,ANZ-North,109
2024-10-24,SKU210,ANZ-South,146
2024-10-24,SKU210,ANZ-East,150
2024-10-24,SKU210,ANZ-West,132
2024-10-24,SKU300,ANZ-North,90
2024-10-24,SKU300,ANZ-South,103
2024-10-24,SKU300,ANZ-East,105
2024-10-24,SKU300,ANZ-West,108
2024-10-24,SKU310,ANZ-North,125
2024-10-24,SKU310,ANZ-South,103
2024-10-24,SKU310,ANZ-East,112
2024-10-24,SKU310,ANZ-West,68
2024-10-25,SKU100,ANZ-North,256
2024-10-25,SKU100,ANZ-South,251
2024-10-25,SKU100,ANZ-East,264
2024-10-25,SKU100,ANZ-West,292
2024-10-25,SKU110,ANZ-North,137
2024-10-25,SKU110,ANZ-South,167
2024-10-25,SKU110,ANZ-East,167
2024-10-25,SKU110,ANZ-West,225
2024-10-25,SKU200,ANZ-North,138
2024-10-25,SKU200,ANZ-South,180
2024-10-25,SKU200,ANZ-East,149
2024-10-25,SKU200,ANZ-West,162
2024-10-25,SKU210,ANZ-North,160
2024-10-25,SKU210,ANZ-South,143
2024-10-25,SKU210,ANZ-East,110
2024-10-25,SKU210,ANZ-West,146
2024-10-25,SKU300,ANZ-North,124
2024-10-25,SKU300,ANZ-South,96
2024-10-25,SKU300,ANZ-East,113
2024-10-25,SKU300,ANZ-West,125
2024-10-25,SKU310,ANZ-North,83
2024-10-25,SKU310,ANZ-South,104
2024-10-25,SKU310,ANZ-East,106
2024-10-25,SKU310,ANZ-West,109
2024-10-26,SKU100,ANZ-North,253
2024-10-26,SKU100,ANZ-South,319
2024-10-26,SKU100,ANZ-East,270
2024-10-26,SKU100,ANZ-West,290
2024-10-26,SKU110,ANZ-North,193
2024-10-26,SKU110,ANZ-South,187
2024-10-26,SKU110,ANZ-East,165
2024-10-26,SKU110,ANZ-West,215
2024-10-26,SKU200,ANZ-North,131
2024-10-26,SKU200,ANZ-South,181
2024-10-26,SKU200,ANZ-East,134
2024-10-26,SKU200,ANZ-West,191
2024-10-26,SKU210,ANZ-North,176
2024-10-26,SKU210,ANZ-South,160
2024-10-26,SKU210,ANZ-East,135
2024-10-26,SKU210,ANZ-West,148
2024-10-26,SKU300,ANZ-North,138
2024-10-26,SKU300,ANZ-South,109
2024-10-26,SKU300,ANZ-East,109
2024-10-26,SKU300,ANZ-West,131
2024-10-26,SKU310,ANZ-North,93
2024-10-26,SKU310,ANZ-South,113
2024-10-26,SKU310,ANZ-East,103
2024-10-26,SKU310,ANZ-West,101
2024-10-27,SKU100,ANZ-North,221
2024-10-27,SKU100,ANZ-South,275
2024-10-27,SKU100,ANZ-East,340
2024-10-27,SKU100,ANZ-West,267
2024-10-27,SKU110,ANZ-North,182
2024-10-27,SKU110,ANZ-South,165
2024-10-27,SKU110,ANZ-East,163
2024-10-27,SKU110,ANZ-West,154
2024-10-27,SKU200,ANZ-North,167
2024-10-27,SKU200,ANZ-South,146
2024-10-27,SKU200,ANZ-East,176
2024-10-27,SKU200,ANZ-West,178
2024-10-27,SKU210,ANZ-North,157
2024-10-27,SKU210,ANZ-South,147
2024-10-27,SKU210,ANZ-East,132
2024-10-27,SKU210,ANZ-West,138
2024-10-27,SKU300,ANZ-North,139
2024-10-27,SKU300,ANZ-South,107
2024-10-27,SKU300,ANZ-East,117
2024-10-27,SKU300,ANZ-West,108
2024-10-27,SKU310,ANZ-North,86
